WaterbodyID,Length,Age
00002TUTR,455,9
00002TUTR,455,13
00002TUTR,453,9
00002TUTR,450,9
00002TUTR,450,10
00002TUTR,450,7
00002TUTR,450,8
00002TUTR,447,8
00002TUTR,445,7
00002TUTR,444,6
00002TUTR,440,8
00002TUTR,440,12
00002TUTR,435,9
00002TUTR,430,11
00002TUTR,430,6
00002TUTR,428,12
00002TUTR,428,16
00002TUTR,425,6
00002TUTR,420,6
00002TUTR,420,5
00002TUTR,415,6
00002TUTR,410,8
00002TUTR,410,6
00002TUTR,410,7
00002TUTR,400,9
00002TUTR,400,6
00002TUTR,400,8
00002TUTR,400,7
00002TUTR,390,11
00002TUTR,390,6
00002TUTR,385,7
00002TUTR,380,6
00002TUTR,380,7
00002TUTR,380,5
00002TUTR,370,5
00002TUTR,365,13
00002TUTR,360,6
00002TUTR,360,7
00002TUTR,350,6
00002TUTR,346,5
00002TUTR,345,4
00002TUTR,340,7
00002TUTR,335,5
00002TUTR,335,7
00002TUTR,330,5
00002TUTR,325,7
00002TUTR,320,8
00002TUTR,320,4
00002TUTR,315,4
00002TUTR,310,7
00002TUTR,310,7
00002TUTR,305,6
00002TUTR,295,6
00002TUTR,295,5
00002TUTR,288,4
00002TUTR,285,6
00002TUTR,270,8
00002TUTR,250,4
02504BABL,800,21
02504BABL,790,16
02504BABL,717,12
02504BABL,715,12
02504BABL,712,13
02504BABL,705,11
02504BABL,694,11
02504BABL,665,10
02504BABL,661,13
02504BABL,625,8
02504BABL,624,8
02504BABL,624,9
02504BABL,621,7
02504BABL,610,8
02504BABL,603,8
02504BABL,585,5
02504BABL,574,8
02504BABL,574,7
02504BABL,569,8
02504BABL,535,5
02504BABL,482,6
02504BABL,457,6
02504BABL,430,4
02504BABL,401,6
02504BABL,400,6
02504BABL,380,5
02504BABL,360,7
02504BABL,344,5
02504BABL,322,5
02504BABL,563,8
02504BABL,218,3
02504BABL,212,3
02504BABL,390,5
02504BABL,250,4
02504BABL,265,4
02504BABL,270,4
02504BABL,260,4
02504BABL,273,4
02504BABL,194,2
02504BABL,335,4
02504BABL,298,4
YT_Tarfu,830,29
YT_Tarfu,742,19
YT_Tarfu,595,18
YT_Tarfu,499,15
YT_Tarfu,490,17
YT_Tarfu,466,16
YT_Tarfu,455,18
YT_Tarfu,451,16
YT_Tarfu,445,15
YT_Tarfu,438,19
YT_Tarfu,436,12
YT_Tarfu,435,13
YT_Tarfu,435,11
YT_Tarfu,434,12
YT_Tarfu,430,8
YT_Tarfu,430,7
YT_Tarfu,428,14
YT_Tarfu,428,16
YT_Tarfu,425,14
YT_Tarfu,425,10
YT_Tarfu,422,9
YT_Tarfu,420,12
YT_Tarfu,418,9
YT_Tarfu,415,8
YT_Tarfu,410,14
YT_Tarfu,410,6
YT_Tarfu,410,6
YT_Tarfu,409,6
YT_Tarfu,408,12
YT_Tarfu,406,10
YT_Tarfu,406,10
YT_Tarfu,405,14
YT_Tarfu,402,10
YT_Tarfu,402,6
YT_Tarfu,400,12
YT_Tarfu,400,8
YT_Tarfu,399,9
YT_Tarfu,398,7
YT_Tarfu,396,7
YT_Tarfu,395,9
YT_Tarfu,394,7
YT_Tarfu,394,7
YT_Tarfu,389,15
YT_Tarfu,386,14
YT_Tarfu,382,19
YT_Tarfu,380,9
YT_Tarfu,380,8
YT_Tarfu,378,10
YT_Tarfu,376,4
YT_Tarfu,376,7
YT_Tarfu,372,6
YT_Tarfu,372,7
YT_Tarfu,366,6
YT_Tarfu,360,6
YT_Tarfu,332,5
YT_Tarfu,315,10
YT_Tarfu,535,15
YT_Tarfu,500,16
YT_Tarfu,498,16
YT_Tarfu,485,27
YT_Tarfu,482,20
YT_Tarfu,450,22
YT_Tarfu,449,15
YT_Tarfu,446,16
YT_Tarfu,445,13
YT_Tarfu,442,15
YT_Tarfu,437,13
YT_Tarfu,432,15
YT_Tarfu,412,13
YT_Tarfu,409,15
YT_Tarfu,408,9
YT_Tarfu,404,9
YT_Tarfu,399,16
YT_Tarfu,382,12
YT_Tarfu,337,10
YT_Tarfu,333,8
YT_Tarfu,612,18
YT_Tarfu,600,24
YT_Tarfu,440,8
YT_Tarfu,422,7
YT_Tarfu,420,10
YT_Tarfu,407,6
YT_Tarfu,400,6
YT_Tarfu,397,8
YT_Tarfu,393,7
YT_Tarfu,387,10
YT_Tarfu,384,8
YT_Tarfu,365,6
YT_Tarfu,363,7
YT_Tarfu,350,6
YT_Tarfu,292,4
YT_Tarfu,450,27
YT_Tarfu,435,20
YT_Tarfu,415,16
YT_Tarfu,410,10
YT_Tarfu,400,30
YT_Tarfu,400,10
YT_Tarfu,395,19
YT_Tarfu,390,9
YT_Tarfu,380,14
YT_Tarfu,375,15
YT_Tarfu,370,9
YT_Tarfu,365,19
YT_Tarfu,340,9
YT_Tarfu,330,6
YT_Tarfu,824,46
YT_Tarfu,635,30
YT_Tarfu,485,21
YT_Tarfu,440,14
YT_Tatlmain,805,31
YT_Tatlmain,788,32
YT_Tatlmain,782,27
YT_Tatlmain,779,25
YT_Tatlmain,736,25
YT_Tatlmain,650,13
YT_Tatlmain,626,27
YT_Tatlmain,596,23
YT_Tatlmain,590,13
YT_Tatlmain,428,15
YT_Tatlmain,355,12
YT_Tatlmain,340,17
YT_Tatlmain,888,36
YT_Tatlmain,855,37
YT_Tatlmain,850,26
YT_Tatlmain,848,22
YT_Tatlmain,840,25
YT_Tatlmain,835,29
YT_Tatlmain,825,38
YT_Tatlmain,823,24
YT_Tatlmain,815,35
YT_Tatlmain,800,30
YT_Tatlmain,800,40
YT_Tatlmain,780,42
YT_Tatlmain,775,20
YT_Tatlmain,765,37
YT_Tatlmain,750,27
YT_Tatlmain,747,25
YT_Tatlmain,742,49
YT_Tatlmain,740,30
YT_Tatlmain,733,15
YT_Tatlmain,730,33
YT_Tatlmain,730,24
YT_Tatlmain,720,27
YT_Tatlmain,719,39
YT_Tatlmain,715,28
YT_Tatlmain,715,24
YT_Tatlmain,710,24
YT_Tatlmain,700,34
YT_Tatlmain,695,20
YT_Tatlmain,690,21
YT_Tatlmain,670,21
YT_Tatlmain,605,16
YT_Tatlmain,500,11
YT_Tatlmain,465,10
YT_Tatlmain,375,11
00920NATR,841,22
00920NATR,815,26
00920NATR,805,34
00920NATR,768,15
00920NATR,736,15
00920NATR,724,16
00920NATR,700,18
00920NATR,685,15
00920NATR,684,21
00920NATR,674,12
00920NATR,670,15
00920NATR,661,16
00920NATR,657,14
00920NATR,652,16
00920NATR,650,15
00920NATR,649,12
00920NATR,637,12
00920NATR,628,21
00920NATR,623,15
00920NATR,623,12
00920NATR,621,35
00920NATR,619,13
00920NATR,612,20
00920NATR,609,14
00920NATR,607,13
00920NATR,606,11
00920NATR,600,12
00920NATR,600,15
00920NATR,594,14
00920NATR,590,12
00920NATR,588,12
00920NATR,585,12
00920NATR,585,15
00920NATR,584,27
00920NATR,583,18
00920NATR,577,14
00920NATR,577,11
00920NATR,572,16
00920NATR,565,14
00920NATR,554,12
00920NATR,549,12
00920NATR,537,13
00920NATR,536,12
00920NATR,520,27
00920NATR,509,9
00920NATR,501,16
00920NATR,500,10
00920NATR,496,9
00920NATR,494,10
00920NATR,490,13
00920NATR,488,19
00920NATR,488,11
00920NATR,475,14
00920NATR,475,9
00920NATR,473,9
00920NATR,466,12
00920NATR,466,9
00920NATR,456,10
00920NATR,440,10
00920NATR,438,18
00920NATR,434,9
00920NATR,429,10
00920NATR,428,10
00920NATR,419,9
00920NATR,417,9
00920NATR,405,7
00920NATR,403,18
00920NATR,400,8
00920NATR,400,8
00920NATR,388,8
00920NATR,377,10
00920NATR,376,3
00920NATR,373,6
00920NATR,373,9
00920NATR,373,8
00920NATR,363,7
00920NATR,360,7
00920NATR,351,9
00920NATR,348,7
00920NATR,344,7
00920NATR,310,8
00920NATR,298,15
00920NATR,295,5
00601FRAN,735,13
00601FRAN,734,21
00601FRAN,710,17
00601FRAN,660,13
00601FRAN,631,13
00601FRAN,607,12
00601FRAN,578,13
00601FRAN,481,11
00601FRAN,450,7
00601FRAN,440,8
00601FRAN,430,11
00601FRAN,425,7
00601FRAN,407,9
00601FRAN,405,7
00601FRAN,400,10
00601FRAN,385,10
00601FRAN,385,5
00601FRAN,365,9
00601FRAN,355,12
00601FRAN,345,8
00601FRAN,317,7
00601FRAN,280,7
00601FRAN,440,6
00601FRAN,441,9
00007TESR,766,25
00007TESR,708,31
00007TESR,660,20
00007TESR,658,18
00007TESR,656,15
00007TESR,650,21
00007TESR,648,11
00007TESR,647,7
00007TESR,645,28
00007TESR,643,21
00007TESR,641,25
00007TESR,641,23
00007TESR,637,19
00007TESR,635,9
00007TESR,635,27
00007TESR,625,8
00007TESR,623,22
00007TESR,623,21
00007TESR,618,17
00007TESR,610,16
00007TESR,610,15
00007TESR,610,12
00007TESR,607,12
00007TESR,605,12
00007TESR,604,23
00007TESR,600,29
00007TESR,600,9
00007TESR,599,13
00007TESR,591,26
00007TESR,590,9
00007TESR,583,15
00007TESR,580,15
00007TESR,579,13
00007TESR,569,11
00007TESR,568,17
00007TESR,565,20
00007TESR,565,13
00007TESR,560,23
00007TESR,560,16
00007TESR,560,16
00007TESR,557,21
00007TESR,547,9
00007TESR,543,9
00007TESR,543,16
00007TESR,540,6
00007TESR,538,8
00007TESR,535,25
00007TESR,533,11
00007TESR,532,9
00007TESR,531,12
00007TESR,530,14
00007TESR,530,9
00007TESR,520,11
00007TESR,512,10
00007TESR,511,10
00007TESR,510,10
00007TESR,510,7
00007TESR,505,8
00007TESR,503,18
00007TESR,503,33
00007TESR,500,8
00007TESR,496,7
00007TESR,495,8
00007TESR,492,8
00007TESR,489,9
00007TESR,484,14
00007TESR,483,7
00007TESR,482,8
00007TESR,480,11
00007TESR,479,9
00007TESR,479,8
00007TESR,473,7
00007TESR,472,13
00007TESR,463,9
00007TESR,405,13
00007TESR,403,7
00007TESR,710,16
00007TESR,701,10
00007TESR,670,26
00007TESR,670,15
00007TESR,660,11
00007TESR,650,9
00007TESR,640,10
00007TESR,640,14
00007TESR,620,14
00007TESR,585,9
00007TESR,570,9
00007TESR,560,16
00007TESR,558,12
00007TESR,550,9
00007TESR,550,7
00007TESR,540,8
00007TESR,535,8
00007TESR,530,18
00007TESR,485,6
00007TESR,574,12
00007TESR,875,29
00007TESR,750,15
00007TESR,750,30
00007TESR,710,20
00007TESR,665,25
00007TESR,660,26
00007TESR,650,22
00007TESR,650,13
00007TESR,650,32
00007TESR,640,24
00007TESR,635,17
00007TESR,630,15
00007TESR,630,13
00007TESR,625,22
00007TESR,615,15
00007TESR,615,11
00007TESR,615,15
00007TESR,610,18
00007TESR,610,16
00007TESR,610,18
00007TESR,610,22
00007TESR,605,17
00007TESR,605,35
00007TESR,600,18
00007TESR,600,10
00007TESR,600,12
00007TESR,600,19
00007TESR,600,14
00007TESR,590,12
00007TESR,590,10
00007TESR,590,21
00007TESR,585,21
00007TESR,585,14
00007TESR,585,25
00007TESR,580,19
00007TESR,580,16
00007TESR,580,18
00007TESR,580,15
00007TESR,580,19
00007TESR,575,25
00007TESR,570,10
00007TESR,570,11
00007TESR,570,14
00007TESR,570,35
00007TESR,570,10
00007TESR,565,17
00007TESR,560,13
00007TESR,560,9
00007TESR,560,12
00007TESR,560,17
00007TESR,560,12
00007TESR,550,12
00007TESR,550,11
00007TESR,550,11
00007TESR,550,33
00007TESR,550,38
00007TESR,540,10
00007TESR,540,26
00007TESR,540,37
00007TESR,540,13
00007TESR,537,11
00007TESR,535,8
00007TESR,535,11
00007TESR,535,15
00007TESR,535,27
00007TESR,535,13
00007TESR,532,13
00007TESR,530,13
00007TESR,530,10
00007TESR,530,29
00007TESR,530,12
00007TESR,520,14
00007TESR,520,12
00007TESR,520,16
00007TESR,515,27
00007TESR,515,10
00007TESR,510,13
00007TESR,510,8
00007TESR,510,25
00007TESR,510,21
00007TESR,510,12
00007TESR,505,8
00007TESR,505,31
00007TESR,505,37
00007TESR,500,15
00007TESR,490,13
00007TESR,485,24
00007TESR,480,14
00007TESR,475,13
00007TESR,475,21
00007TESR,410,10
00007TESR,968,32
00007TESR,840,35
00007TESR,820,42
00007TESR,745,30
00007TESR,740,16
00007TESR,720,33
00007TESR,710,13
00007TESR,700,12
00007TESR,690,9
00007TESR,675,9
00007TESR,640,18
00007TESR,635,16
00007TESR,630,9
00007TESR,625,40
00007TESR,620,13
00007TESR,615,31
00007TESR,600,12
00007TESR,600,33
00007TESR,595,17
00007TESR,580,8
00007TESR,570,9
00007TESR,550,19
00007TESR,540,22
00007TESR,540,15
00007TESR,535,14
00007TESR,535,27
00007TESR,525,26
00007TESR,520,14
00007TESR,515,32
00007TESR,510,8
00007TESR,490,42
00007TESR,490,9
00007TESR,485,15
00007TESR,480,13
00007TESR,440,9
00007TESR,440,6
00007TESR,438,9
00007TESR,430,9
00007TESR,425,10
00007TESR,425,6
00007TESR,400,16
00007TESR,395,7
00007TESR,390,8
00007TESR,385,8
00007TESR,340,7
00007TESR,320,5
00007TESR,320,8
00007TESR,305,4
00007TESR,275,5
00166MMUS,487,11
00166MMUS,438,12
00166MMUS,435,12
00166MMUS,433,10
00166MMUS,429,12
00166MMUS,424,9
00166MMUS,420,9
00166MMUS,408,8
00166MMUS,406,13
00166MMUS,395,8
00166MMUS,393,9
00166MMUS,387,11
00166MMUS,384,14
00166MMUS,382,12
00166MMUS,380,14
00166MMUS,379,11
00166MMUS,379,11
00166MMUS,377,10
00166MMUS,376,7
00166MMUS,375,9
00166MMUS,374,11
00166MMUS,373,10
00166MMUS,371,7
00166MMUS,369,8
00166MMUS,364,8
00166MMUS,364,10
00166MMUS,364,7
00166MMUS,363,10
00166MMUS,363,9
00166MMUS,363,11
00166MMUS,363,10
00166MMUS,362,7
00166MMUS,361,8
00166MMUS,360,9
00166MMUS,360,8
00166MMUS,359,10
00166MMUS,359,7
00166MMUS,358,10
00166MMUS,358,11
00166MMUS,358,9
00166MMUS,358,10
00166MMUS,355,9
00166MMUS,355,8
00166MMUS,354,9
00166MMUS,352,5
00166MMUS,350,9
00166MMUS,350,12
00166MMUS,349,9
00166MMUS,349,8
00166MMUS,349,10
00166MMUS,348,9
00166MMUS,348,5
00166MMUS,348,8
00166MMUS,348,8
00166MMUS,347,12
00166MMUS,346,8
00166MMUS,345,10
00166MMUS,344,6
00166MMUS,343,7
00166MMUS,343,10
00166MMUS,342,9
00166MMUS,341,8
00166MMUS,340,10
00166MMUS,340,8
00166MMUS,340,9
00166MMUS,340,8
00166MMUS,337,10
00166MMUS,336,7
00166MMUS,336,9
00166MMUS,333,8
00166MMUS,327,7
00166MMUS,327,5
00166MMUS,322,6
00166MMUS,316,6
00166MMUS,315,5
00166MMUS,308,5
00166MMUS,307,5
00166MMUS,307,6
00166MMUS,295,3
00166MMUS,293,6
00166MMUS,263,5
00166MMUS,243,4
00166MMUS,234,3
00166MMUS,219,5
00166MMUS,209,2
00166MMUS,202,3
00166MMUS,194,3
00166MMUS,190,3
00166MMUS,176,3
00166MMUS,161,4
00166MMUS,65,1
01581LTRE,795,14
01581LTRE,771,35
01581LTRE,720,33
01581LTRE,695,28
01581LTRE,694,14
01581LTRE,685,24
01581LTRE,678,10
01581LTRE,674,34
01581LTRE,666,21
01581LTRE,645,16
01581LTRE,640,34
01581LTRE,633,26
01581LTRE,632,12
01581LTRE,629,31
01581LTRE,610,12
01581LTRE,608,18
01581LTRE,602,11
01581LTRE,600,15
01581LTRE,597,12
01581LTRE,597,31
01581LTRE,580,28
01581LTRE,580,5
01581LTRE,574,10
01581LTRE,565,14
01581LTRE,553,13
01581LTRE,552,12
01581LTRE,541,15
01581LTRE,538,14
01581LTRE,535,7
01581LTRE,526,11
01581LTRE,524,8
01581LTRE,523,11
01581LTRE,521,12
01581LTRE,513,10
01581LTRE,509,12
01581LTRE,450,9
01581LTRE,433,9
01581LTRE,433,10
01581LTRE,420,11
01581LTRE,410,10
01581LTRE,407,8
01581LTRE,396,8
01581LTRE,392,8
01581LTRE,392,8
01581LTRE,388,9
01581LTRE,380,9
01581LTRE,380,8
01581LTRE,374,8
01581LTRE,369,10
01581LTRE,358,10
01581LTRE,354,7
01581LTRE,339,9
01581LTRE,337,10
01581LTRE,880,23
01581LTRE,777,22
01581LTRE,756,28
01581LTRE,716,24
01581LTRE,715,21
01581LTRE,699,36
01581LTRE,680,33
01581LTRE,679,36
01581LTRE,663,15
01581LTRE,660,18
01581LTRE,654,13
01581LTRE,643,28
01581LTRE,631,16
01581LTRE,606,14
01581LTRE,595,19
01581LTRE,595,10
01581LTRE,592,14
01581LTRE,574,14
01581LTRE,555,11
01581LTRE,535,10
01581LTRE,450,6
01581LTRE,385,6
01581LTRE,328,6
00156TUTR,810,24
00156TUTR,486,39
00156TUTR,471,24
00156TUTR,437,27
00156TUTR,430,42
00156TUTR,430,24
00156TUTR,420,26
00156TUTR,419,14
00156TUTR,417,28
00156TUTR,406,26
00156TUTR,404,17
00156TUTR,402,12
00156TUTR,398,19
00156TUTR,388,24
00156TUTR,388,19
00156TUTR,382,10
00156TUTR,378,19
00156TUTR,378,13
00156TUTR,375,16
00156TUTR,351,9
00156TUTR,304,8
00156TUTR,475,30
00156TUTR,454,28
00156TUTR,450,27
00156TUTR,450,35
00156TUTR,450,24
00156TUTR,450,23
00156TUTR,444,13
00156TUTR,443,30
00156TUTR,440,23
00156TUTR,440,15
00156TUTR,440,12
00156TUTR,435,22
00156TUTR,432,11
00156TUTR,430,26
00156TUTR,430,14
00156TUTR,430,21
00156TUTR,420,27
00156TUTR,418,22
00156TUTR,418,21
00156TUTR,414,17
00156TUTR,412,10
00156TUTR,410,11
00156TUTR,410,14
00156TUTR,410,12
00156TUTR,409,15
00156TUTR,406,32
00156TUTR,404,16
00156TUTR,403,23
00156TUTR,402,24
00156TUTR,401,12
00156TUTR,400,24
00156TUTR,400,9
00156TUTR,400,11
00156TUTR,397,19
00156TUTR,395,14
00156TUTR,391,13
00156TUTR,391,21
00156TUTR,391,27
00156TUTR,390,16
00156TUTR,390,18
00156TUTR,390,12
00156TUTR,390,13
00156TUTR,390,14
00156TUTR,389,12
00156TUTR,385,25
00156TUTR,385,14
00156TUTR,385,18
00156TUTR,385,21
00156TUTR,384,18
00156TUTR,381,14
00156TUTR,380,10
00156TUTR,380,10
00156TUTR,380,11
00156TUTR,376,10
00156TUTR,370,11
00156TUTR,370,11
00156TUTR,368,10
00156TUTR,325,8
00156TUTR,277,5
00051TUTR,452,12
00051TUTR,450,14
00051TUTR,448,15
00051TUTR,442,15
00051TUTR,430,12
00051TUTR,436,14
00051TUTR,440,12
00051TUTR,442,13
00051TUTR,437,12
00051TUTR,410,19
00051TUTR,504,18
00051TUTR,387,10
00051TUTR,399,11
00051TUTR,370,9
00051TUTR,369,11
00051TUTR,345,9
00051TUTR,341,8
00051TUTR,324,8
00051TUTR,280,8
00051TUTR,256,5
00051TUTR,180,5
00051TUTR,470,19
00051TUTR,421,11
00051TUTR,253,7
00051TUTR,233,6
00051TUTR,462,17
00051TUTR,461,18
00051TUTR,515,19
00051TUTR,455,13
00051TUTR,454,11
00051TUTR,429,13
00051TUTR,424,11
00051TUTR,488,20
00051TUTR,575,19
00051TUTR,290,8
00051TUTR,884,40
00051TUTR,350,11
01828FRAN,785,16
01828FRAN,585,14
01828FRAN,545,16
01828FRAN,535,10
01828FRAN,455,12
01828FRAN,420,8
01828FRAN,410,7
01828FRAN,405,8
01828FRAN,395,6
01828FRAN,393,8
01828FRAN,365,5
01828FRAN,881,25
01828FRAN,790,36
01828FRAN,790,13
01828FRAN,750,14
01828FRAN,745,15
01828FRAN,692,15
01828FRAN,660,12
01828FRAN,650,11
01828FRAN,649,22
01828FRAN,635,14
01828FRAN,612,15
01828FRAN,584,12
01828FRAN,571,11
01828FRAN,560,12
01828FRAN,546,8
01828FRAN,529,8
01828FRAN,506,7
01828FRAN,490,13
01828FRAN,480,6
01828FRAN,466,8
01828FRAN,444,8
01828FRAN,440,8
01828FRAN,432,10
01828FRAN,409,6
01828FRAN,407,8
01828FRAN,404,7
01828FRAN,398,10
01828FRAN,382,7
01828FRAN,379,10
01828FRAN,374,6
01828FRAN,373,7
01828FRAN,365,6
01828FRAN,360,7
01828FRAN,355,7
01828FRAN,355,4
01828FRAN,345,9
01828FRAN,343,4
01828FRAN,339,6
01828FRAN,338,5
01828FRAN,332,6
01828FRAN,325,9
01828FRAN,322,7
01828FRAN,320,6
01828FRAN,311,5
01828FRAN,307,5
01828FRAN,295,6
01828FRAN,291,6
01828FRAN,420,10
01828FRAN,288,5
01828FRAN,310,6
00354LRAN,300,8
00354LRAN,340,8
00354LRAN,370,15
00354LRAN,380,19
00354LRAN,370,13
00354LRAN,355,12
00354LRAN,380,12
00354LRAN,340,12
00354LRAN,390,12
00354LRAN,395,13
00354LRAN,405,14
00354LRAN,340,15
00354LRAN,345,15
00354LRAN,375,15
00354LRAN,410,16
00354LRAN,380,11
00354LRAN,395,18
00354LRAN,365,20
00354LRAN,390,17
00354LRAN,350,10
00354LRAN,225,4
00354LRAN,230,5
00354LRAN,305,6
00354LRAN,250,6
00354LRAN,280,6
00354LRAN,305,7
00354LRAN,365,7
00354LRAN,260,7
00354LRAN,350,9
00354LRAN,360,9
00354LRAN,356,11
00354LRAN,325,10
00354LRAN,370,11
00354LRAN,360,10
00354LRAN,390,10
00354LRAN,320,10
00354LRAN,330,10
00354LRAN,355,10
00354LRAN,360,11
00354LRAN,285,9
00285FOXR,925,35
00285FOXR,850,25
00285FOXR,790,23
00285FOXR,765,30
00285FOXR,750,16
00285FOXR,686,15
00285FOXR,670,16
00285FOXR,655,14
00285FOXR,640,18
00285FOXR,630,16
00285FOXR,630,19
00285FOXR,630,23
00285FOXR,627,13
00285FOXR,620,13
00285FOXR,620,14
00285FOXR,615,17
00285FOXR,612,12
00285FOXR,600,29
00285FOXR,598,24
00285FOXR,590,10
00285FOXR,590,13
00285FOXR,590,26
00285FOXR,590,22
00285FOXR,585,14
00285FOXR,580,13
00285FOXR,575,15
00285FOXR,575,13
00285FOXR,575,14
00285FOXR,572,14
00285FOXR,572,12
00285FOXR,570,14
00285FOXR,560,11
00285FOXR,555,12
00285FOXR,550,10
00285FOXR,550,15
00285FOXR,549,13
00285FOXR,545,11
00285FOXR,540,11
00285FOXR,540,10
00285FOXR,540,14
00285FOXR,537,13
00285FOXR,537,14
00285FOXR,530,9
00285FOXR,515,10
00285FOXR,513,7
00285FOXR,500,9
00285FOXR,498,9
00285FOXR,497,7
00285FOXR,495,8
00285FOXR,490,12
00285FOXR,487,10
00285FOXR,484,9
00285FOXR,483,10
00285FOXR,480,7
00285FOXR,480,7
00285FOXR,480,9
00285FOXR,480,9
00285FOXR,475,8
00285FOXR,475,9
00285FOXR,471,9
00285FOXR,470,8
00285FOXR,466,8
00285FOXR,465,11
00285FOXR,463,8
00285FOXR,460,7
00285FOXR,451,8
00285FOXR,445,7
00285FOXR,441,8
00285FOXR,440,7
00285FOXR,434,7
00285FOXR,430,6
00285FOXR,426,8
00285FOXR,420,7
00285FOXR,400,6
00285FOXR,392,9
00285FOXR,390,6
00285FOXR,380,5
00285FOXR,350,5
00285FOXR,333,5
00285FOXR,330,5
00285FOXR,305,5
01006STUL,936,31
01006STUL,929,30
01006STUL,918,28
01006STUL,913,36
01006STUL,910,31
01006STUL,905,24
01006STUL,902,23
01006STUL,876,22
01006STUL,875,36
01006STUL,837,21
01006STUL,835,23
01006STUL,835,29
01006STUL,830,28
01006STUL,815,25
01006STUL,810,26
01006STUL,805,18
01006STUL,792,24
01006STUL,785,20
01006STUL,774,18
01006STUL,768,14
01006STUL,760,29
01006STUL,748,20
01006STUL,740,26
01006STUL,736,22
01006STUL,733,19
01006STUL,730,28
01006STUL,713,20
01006STUL,695,22
01006STUL,691,22
01006STUL,690,16
01006STUL,680,18
01006STUL,666,19
01006STUL,665,19
01006STUL,665,22
01006STUL,660,14
01006STUL,660,23
01006STUL,654,16
01006STUL,648,15
01006STUL,632,16
01006STUL,620,16
01006STUL,608,14
01006STUL,605,12
01006STUL,602,17
01006STUL,587,12
01006STUL,585,13
01006STUL,580,11
01006STUL,578,11
01006STUL,573,17
01006STUL,565,12
01006STUL,545,13
01006STUL,543,13
01006STUL,540,11
01006STUL,539,12
01006STUL,538,15
01006STUL,532,13
01006STUL,530,13
01006STUL,530,12
01006STUL,525,11
01006STUL,522,9
01006STUL,522,11
01006STUL,520,10
01006STUL,520,14
01006STUL,519,10
01006STUL,510,13
01006STUL,505,13
01006STUL,502,10
01006STUL,500,11
01006STUL,490,10
01006STUL,480,9
01006STUL,479,11
01006STUL,473,14
01006STUL,469,13
01006STUL,468,9
01006STUL,466,10
01006STUL,461,10
01006STUL,457,8
01006STUL,455,10
01006STUL,449,9
01006STUL,449,11
01006STUL,445,9
01006STUL,436,9
01006STUL,428,9
01006STUL,416,10
01006STUL,414,9
01006STUL,401,9
01006STUL,394,6
01006STUL,388,5
01006STUL,385,8
01006STUL,382,9
01006STUL,380,7
01006STUL,378,8
01006STUL,375,9
01006STUL,373,6
01006STUL,370,6
01006STUL,369,8
01006STUL,336,7
01006STUL,330,6
01006STUL,327,5
01006STUL,325,5
01006STUL,315,5
01006STUL,311,4
01006STUL,310,5
01006STUL,308,6
01006STUL,291,4
01006STUL,283,5
01006STUL,280,4
01006STUL,279,5
01006STUL,185,3
01386NATR,845,24
01386NATR,833,37
01386NATR,830,27
01386NATR,820,34
01386NATR,819,34
01386NATR,815,32
01386NATR,810,20
01386NATR,805,29
01386NATR,804,28
01386NATR,800,22
01386NATR,788,30
01386NATR,785,53
01386NATR,778,24
01386NATR,776,32
01386NATR,771,26
01386NATR,768,30
01386NATR,768,26
01386NATR,760,30
01386NATR,757,33
01386NATR,751,42
01386NATR,750,29
01386NATR,745,42
01386NATR,743,28
01386NATR,738,23
01386NATR,737,33
01386NATR,735,22
01386NATR,733,30
01386NATR,730,28
01386NATR,727,30
01386NATR,725,46
01386NATR,720,24
01386NATR,720,21
01386NATR,719,17
01386NATR,713,27
01386NATR,712,35
01386NATR,708,21
01386NATR,700,25
01386NATR,699,24
01386NATR,696,21
01386NATR,689,31
01386NATR,688,28
01386NATR,680,19
01386NATR,673,20
01386NATR,664,23
01386NATR,663,22
01386NATR,662,29
01386NATR,660,28
01386NATR,658,23
01386NATR,655,15
01386NATR,650,19
01386NATR,650,21
01386NATR,650,22
01386NATR,647,25
01386NATR,640,21
01386NATR,640,22
01386NATR,630,25
01386NATR,621,20
01386NATR,615,22
01386NATR,614,19
01386NATR,611,19
01386NATR,608,17
01386NATR,607,18
01386NATR,600,26
01386NATR,590,23
01386NATR,588,14
01386NATR,587,19
01386NATR,585,21
01386NATR,585,23
01386NATR,580,17
01386NATR,575,21
01386NATR,565,20
01386NATR,560,20
01386NATR,560,13
01386NATR,558,10
01386NATR,555,22
01386NATR,554,17
01386NATR,550,12
01386NATR,548,14
01386NATR,545,13
01386NATR,545,13
01386NATR,537,13
01386NATR,535,20
01386NATR,523,25
01386NATR,522,12
01386NATR,520,12
01386NATR,520,16
01386NATR,520,14
01386NATR,509,10
01386NATR,506,11
01386NATR,501,11
01386NATR,498,12
01386NATR,493,15
01386NATR,493,12
01386NATR,487,14
01386NATR,485,11
01386NATR,481,11
01386NATR,475,9
01386NATR,474,14
01386NATR,468,9
01386NATR,467,14
01386NATR,465,10
01386NATR,465,16
01386NATR,461,9
01386NATR,460,9
01386NATR,455,9
01386NATR,453,9
01386NATR,450,8
01386NATR,449,9
01386NATR,447,9
01386NATR,445,8
01386NATR,445,8
01386NATR,440,12
01386NATR,440,13
01386NATR,439,11
01386NATR,434,16
01386NATR,425,16
01386NATR,422,10
01386NATR,414,18
01386NATR,412,10
01386NATR,401,8
01386NATR,400,7
